,movie_title,director_name,imdb_score
474,Zookeeper ,Frank Coraci,5.2
3484,Action Jackson ,Craig R. Baxley,5.2
4004,Pootie Tang ,Louis C.K.,5.2
4834,3 Backyards ,Eric Mendelsohn,5.2
1857,Welcome to Mooseport ,Donald Petrie,5.2
3880,High School Musical ,Kenny Ortega,5.2
4473,Forget Me Not ,Tyler Oliver,5.2
2571,My Stepmother Is an Alien ,Richard Benjamin,5.2
4078,Trippin' ,David Raynr,5.2
614,Doom ,Andrzej Bartkowiak,5.2
3731,Addicted ,Bille Woodruff,5.2
4777,The Little Ponderosa Zoo ,Luke Dye,5.2
2773,Stomp the Yard ,Sylvain White,5.2
1362,Texas Rangers ,Steve Miner,5.2
3715,The Lazarus Effect ,David Gelb,5.2
837,Alvin and the Chipmunks ,Tim Hill,5.2
3254,Good Intentions ,Jim Issa,5.2
2470,I Am Wrath ,Chuck Russell,5.2
4137,Enter the Dangerous Mind ,Youssef Delara,5.2
4597,Speedway Junky ,Nickolas Perry,5.2
1637,Racing Stripes ,Frederik Du Chau,5.2
1367,The 5th Wave ,J Blakeson,5.2
3261,American Heist ,Sarik Andreasyan,5.2
2010,Space Dogs ,Inna Evlannikova,5.2
464,Flubber ,Les Mayfield,5.2
224,Ghost Rider ,Mark Steven Johnson,5.2
4345,The Marine 4: Moving Target ,William Kaufman,5.2
1832,Paul Blart: Mall Cop ,Steve Carr,5.2
1760,The Wedding Planner ,Adam Shankman,5.2
3200,Sphinx ,Franklin J. Schaffner,5.2
3239,Strangerland ,Kim Farrant,5.2
1251,Ri¢hie Ri¢h ,Donald Petrie,5.2
3959,Inescapable ,Ruba Nadda,5.2
1087,Scary Movie 2 ,Keenen Ivory Wayans,5.2
2433,Catch That Kid ,Bart Freundlich,5.2
3240,The Janky Promoters ,Marcus Raboy,5.2
2345,The Touch ,Jane Clark,5.2
494,Walking with Dinosaurs 3D ,Barry Cook,5.2
72,The Mummy: Tomb of the Dragon Emperor ,Rob Cohen,5.2
1679,Little Black Book ,Nick Hurran,5.2
1229,Spawn ,Mark A.Z. Dippé,5.2
329,The Stepford Wives ,Frank Oz,5.2
955,Christmas with the Kranks ,Joe Roth,5.2
1455,Queen of the Damned ,Michael Rymer,5.2
2037,The Wiz ,Sidney Lumet,5.2
3748,Apollo 18 ,Gonzalo López-Gallego,5.2
4700,Escape from Tomorrow ,Randy Moore,5.2
1847,Legion ,Scott Stewart,5.2
1850,Clockstoppers ,Jonathan Frakes,5.2
2529,Damnation Alley ,Jack Smight,5.2
1515,Chill Factor ,Hugh Johnson,5.2
1481,Bait ,Kimble Rendall,5.2
1995,Tank Girl ,Rachel Talalay,5.2
2262,Twilight ,Catherine Hardwicke,5.2
723,Cats & Dogs ,Lawrence Guterman,5.2
1863,Flipper ,Alan Shapiro,5.2
1223,The Final Destination ,David R. Ellis,5.2
4684,Donkey Punch ,Oliver Blackburn,5.2
4906,Malevolence ,Stevan Mena,5.1
4213,Thr3e ,Robby Henson,5.1
4313,Stealing Harvard ,Bruce McCulloch,5.1
2116,The Transporter Refueled ,Camille Delamarre,5.1
2823,Hot Tub Time Machine 2 ,Steve Pink,5.1
4180,A Haunted House ,Michael Tiddes,5.1
3394,Held Up ,Steve Rash,5.1
475,Lost in Space ,Stephen Hopkins,5.1
1150,The Sweetest Thing ,Roger Kumble,5.1
1632,Like Mike ,John Schultz,5.1
4063,Air Bud ,Charles Martin Smith,5.1
2465,The Informers ,Gregor Jordan,5.1
916,The Dukes of Hazzard ,Jay Chandrasekhar,5.1
688,"I, Frankenstein ",Stuart Beattie,5.1
1955,Unaccompanied Minors ,Paul Feig,5.1
692,Random Hearts ,Sydney Pollack,5.1
1274,Bless the Child ,Chuck Russell,5.1
4800,I Want Your Money ,Ray Griggs,5.1
2642,Malibu's Most Wanted ,John Whitesell,5.1
301,Eragon ,Stefen Fangmeier,5.1
1965,Stealing Harvard ,Bruce McCulloch,5.1
1259,Sex Tape ,Jake Kasdan,5.1
1526,Big Momma's House ,Raja Gosnell,5.1
1199,Scary Movie 4 ,David Zucker,5.1
2565,Jennifer's Body ,Karyn Kusama,5.1
2589,Vamps ,Amy Heckerling,5.1
3593,A Nightmare on Elm Street 5: The Dream Child ,Stephen Hopkins,5.1
2670,The Hills Have Eyes II ,Martin Weisz,5.1
242,Asterix at the Olympic Games ,Frédéric Forestier,5.1
1292,Get Carter ,Stephen Kay,5.1
2745,The Son of No One ,Dito Montiel,5.1
3427,My Lucky Star ,Dennie Gordon,5.1
2231,Stay Alive ,William Brent Bell,5.1
849,Maid in Manhattan ,Wayne Wang,5.1
1342,Spy Kids 2: Island of Lost Dreams ,Robert Rodriguez,5.1
2068,The Longshots ,Fred Durst,5.1
2494,Good Boy! ,John Hoffman,5.1
3464,Pound of Flesh ,Ernie Barbarash,5.1
4670,Not Cool ,Shane Dawson,5.1
4618,ZMD: Zombies of Mass Destruction ,Kevin Hamedani,5.1
1318,Alex Rider: Operation Stormbreaker ,Geoffrey Sax,5.1
1542,Snow Dogs ,Brian Levant,5.1
2699,Here on Earth ,Mark Piznarski,5.1
2045,The Bridge of San Luis Rey ,Mary McGuckian,5.1
3620,Miss March ,Zach Cregger,5.1
2885,Excessive Force ,Jon Hess,5.1
4248,The Toxic Avenger Part II ,Michael Herz,5.1
1025,Jade ,William Friedkin,5.1
1493,The Order ,Brian Helgeland,5.1
532,Exorcist: The Beginning ,Renny Harlin,5.1
1695,The Cave ,Bruce Hunt,5.1
3003,Darling Companion ,Lawrence Kasdan,5.1
3266,Re-Kill ,Valeri Milev,5.1
4437,The Lords of Salem ,Rob Zombie,5.1
3065,Return to the Blue Lagoon ,William A. Graham,5.1
1461,Alex Cross ,Rob Cohen,5.1
4948,Romantic Schemer ,Valentine,5.1
4397,Dil Jo Bhi Kahey... ,Romesh Sharma,5.1
2903,Sorority Row ,Stewart Hendler,5.1
1676,My Super Ex-Girlfriend ,Ivan Reitman,5.1
4136,Four Single Fathers ,Paolo Monico,5.1
132,G-Force ,Hoyt Yeatman,5.1
1641,The Three Stooges ,Bobby Farrelly,5.1
1476,Hot Pursuit ,Anne Fletcher,5.1
2340,Dylan Dog: Dead of Night ,Kevin Munroe,5.1
4365,Vaalu ,Vijay Chandar,5.1
4181,2016: Obama's America ,Dinesh D'Souza,5.1
3050,The Ladies Man ,Reginald Hudlin,5.1
1021,The Scarlet Letter ,Roland Joffé,5.1
3721,House Party 2 ,George Jackson,5.1
3810,Christmas Eve ,Mitch Davis,5.1
2473,Red Sonja ,Richard Fleischer,5.0
2780,Superstar ,Bruce McCulloch,5.0
4999,Dawn of the Crescent Moon ,Kirk Loudon,5.0
745,The Happening ,M. Night Shyamalan,5.0
2787,An American Haunting ,Courtney Solomon,5.0
1904,Agent Cody Banks ,Harald Zwart,5.0
3334,Baggage Claim ,David E. Talbert,5.0
3219,The Brown Bunny ,Vincent Gallo,5.0
2984,Girl 6 ,Spike Lee,5.0
2366,Fight Valley ,Rob Hawk,5.0
3723,Doug's 1st Movie ,Maurice Joyce,5.0
4108,Compadres ,Enrique Begne,5.0
2698,Home Fries ,Dean Parisot,5.0
2627,When a Stranger Calls ,Simon West,5.0
948,Congo ,Frank Marshall,5.0
2252,Silent Hill: Revelation 3D ,Michael J. Bassett,5.0
4756,The Californians ,Jonathan Parker,5.0
768,Miss Congeniality 2: Armed and Fabulous ,John Pasquin,5.0
1474,Cursed ,Wes Craven,5.0
3948,The Velocity of Gary ,Dan Ireland,5.0
1271,Get Rich or Die Tryin' ,Jim Sheridan,5.0
369,Alvin and the Chipmunks: The Road Chip ,Walt Becker,5.0
2196,The Grudge 2 ,Takashi Shimizu,5.0
1469,Abduction ,John Singleton,5.0
954,Garfield ,Peter Hewitt,5.0
687,Lucky Numbers ,Nora Ephron,5.0
3099,Madea's Family Reunion ,Tyler Perry,5.0
789,Garfield 2 ,Tim Hill,5.0
3712,Paranormal Activity: The Marked Ones ,Christopher Landon,5.0
3886,Survival of the Dead ,George A. Romero,5.0
3125,Swimfan ,John Polson,5.0
4113,Creature             ,,5.0
4210,Stung ,Benni Diez,5.0
4215,The Rise of the Krays ,Zackary Adler,5.0
164,Stealth ,Rob Cohen,5.0
3372,Modern Problems ,Ken Shapiro,5.0
2302,Battle of the Year ,Benson Lee,5.0
4116,Brave New Girl ,Bobby Roth,5.0
3688,The Ten ,David Wain,5.0
2438,The Legend of the Lone Ranger ,William A. Fraker,5.0
2428,Fame ,Kevin Tancharoen,5.0
4538,Chernobyl Diaries ,Bradley Parker,5.0
2508,Summer Catch ,Michael Tollin,4.9
1528,The Darkest Hour ,Chris Gorak,4.9
4531,The Sleepwalker ,Mona Fastvold,4.9
2320,The Cold Light of Day ,Mabrouk El Mechri,4.9
258,Gulliver's Travels ,Rob Letterman,4.9
1030,The Big Bounce ,George Armitage,4.9
4146,Close Range ,Isaac Florentine,4.9
802,Meet Dave ,Brian Robbins,4.9
1134,Shadow Conspiracy ,George P. Cosmatos,4.9
4657,American Hero ,Nick Love,4.9
3471,Darkness Falls ,Jonathan Liebesman,4.9
4699,Adulterers ,H.M. Coakley,4.9
3739,Halloween: The Curse of Michael Myers ,Joe Chappelle,4.9
3681,Harvard Man ,James Toback,4.9
631,The Twilight Saga: Eclipse ,David Slade,4.9
2236,Shorts ,Robert Rodriguez,4.9
1178,Animal Kingdom: Let's go Ape ,Jamel Debbouze,4.9
197,After Earth ,M. Night Shyamalan,4.9
2679,Eye of the Beholder ,Stephan Elliott,4.9
2505,Lottery Ticket ,Erik White,4.9
3393,The Pallbearer ,Matt Reeves,4.9
1336,Superman III ,Richard Lester,4.9
2708,Boat Trip ,Mort Nathan,4.9
2751,Dungeons & Dragons: Wrath of the Dragon God ,Gerry Lively,4.9
4182,Halloween II ,Rob Zombie,4.9
3289,Down to You ,Kris Isacsson,4.9
427,Scooby-Doo ,Raja Gosnell,4.9
1774,Dracula 2000 ,Patrick Lussier,4.9
1727,Animals United ,Reinhard Klooss,4.9
1123,The Phantom ,Simon Wincer,4.9
3709,Freddy's Dead: The Final Nightmare ,Rachel Talalay,4.9
771,Year One ,Harold Ramis,4.9
1787,Ghosts of Mars ,John Carpenter,4.9
2850,Snow Day ,Chris Koch,4.9
925,Deck the Halls ,John Whitesell,4.9
821,The Ridiculous 6 ,Frank Coraci,4.9
465,The Haunting ,Jan de Bont,4.9
2575,Meteor ,Ronald Neame,4.9
1745,Seed of Chucky ,Don Mancini,4.9
1982,Abandon ,Stephen Gaghan,4.9
2559,The Women ,Diane English,4.9
2165,Tammy ,Ben Falcone,4.9
4329,No Man's Land: The Rise of Reeker ,Dave Payne,4.9
1992,Say It Isn't So ,J.B. Rogers,4.9
775,My Favorite Martian ,Donald Petrie,4.9
1877,Scooby-Doo 2: Monsters Unleashed ,Raja Gosnell,4.9
2645,Halloween II ,Rob Zombie,4.9
374,The Haunted Mansion ,Rob Minkoff,4.9
2040,I Don't Know How She Does It ,Douglas McGrath,4.9
813,Holy Man ,Stephen Herek,4.9
2790,Our Family Wedding ,Rick Famuyiwa,4.9
3519,Losin' It ,Curtis Hanson,4.8
406,102 Dalmatians ,Kevin Lima,4.8
4021,Dawn Patrol ,Daniel Petrie Jr.,4.8
4636,And Then Came Love ,Richard Schenkman,4.8
1299,New York Minute ,Dennie Gordon,4.8
4681,The Unborn ,David S. Goyer,4.8
1990,Sheena ,John Guillermin,4.8
4234,Eden ,Shyam Madiraju,4.8
1938,Crocodile Dundee in Los Angeles ,Simon Wincer,4.8
2350,Dwegons and Leprechauns ,Tom Walsh,4.8
4016,2:13 ,Charles Adelman,4.8
2135,Teenage Mutant Ninja Turtles III ,Stuart Gillard,4.8
1781,Lost Souls ,Janusz Kaminski,4.8
226,Charlie's Angels: Full Throttle ,McG,4.8
1445,Black Knight ,Gil Junger,4.8
4245,Containment ,Neil Mcenery-West,4.8
2510,They ,Robert Harmon,4.8
4002,Train ,Gideon Raff,4.8
3915,My Soul to Take ,Wes Craven,4.8
2179,Madea's Witness Protection ,Tyler Perry,4.8
4958,Over the Hill to the Poorhouse ,Harry F. Millarde,4.8
3199,The Forest ,Jason Zada,4.8
4845,Locker 13 ,Bruce Dellis,4.8
3817,Yoga Hosers ,Kevin Smith,4.8
1491,Knock Off ,Hark Tsui,4.8
2555,The Roommate ,Christian E. Christiansen,4.8
2273,Envy ,Barry Levinson,4.8
4593,Chocolate: Deep Dark Secrets ,Vivek Agnihotri,4.8
1721,DOA: Dead or Alive ,Corey Yuen,4.8
4453,The Dog Lover ,Alex Ranarivelo,4.8
1073,The Flintstones ,Brian Levant,4.8
2087,The Animal ,Luke Greenfield,4.8
799,Supernova ,Walter Hill,4.8
2208,Texas Chainsaw 3D ,John Luessenhop,4.8
5016,Dutch Kills ,Joseph Mazzella,4.8
3932,The Barbarians ,Ruggero Deodato,4.8
1365,Virgin Territory ,David Leland,4.8
3543,High School Musical 2 ,Kenny Ortega,4.8
1962,My Soul to Take ,Wes Craven,4.8
3248,Jungle Shuffle ,Taedong Park,4.8
71,Wild Wild West ,Barry Sonnenfeld,4.8
3537,Twixt ,Francis Ford Coppola,4.8
2546,The Unborn ,David S. Goyer,4.8
806,The Spirit ,Frank Miller,4.8
1704,Godsend ,Nick Hamm,4.8
1706,Hoodwinked Too! Hood vs. Evil ,Mike Disa,4.8
1029,Zoolander 2 ,Ben Stiller,4.8
3298,Chasing Papi ,Linda Mendoza,4.8
4138,Something Wicked ,Darin Scott,4.8
4307,The Lost Medallion: The Adventures of Billy Stone ,Bill Muir,4.8
2661,All About Steve ,Phil Traill,4.8
3451,Outside Bet ,Sacha Bennett,4.8
690,Elektra ,Rob Bowman,4.8
3966,The Perfect Wave ,Bruce Macdonald,4.7
4377,Against the Wild ,Richard Boddington,4.7
4394,Out of the Dark ,Lluís Quílez,4.7
3917,A Haunted House 2 ,Michael Tiddes,4.7
2673,The Marine ,John Bonito,4.7
1277,The Musketeer ,Peter Hyams,4.7
1260,Hanging Up ,Diane Keaton,4.7
3962,The Veil ,Phil Joanou,4.7
4519,Sex with Strangers ,Harry Gantz,4.7
4817,American Ninja 2: The Confrontation ,Sam Firstenberg,4.7
1961,The Next Best Thing ,John Schlesinger,4.7
4797,Gory Gory Hallelujah ,Sue Corcoran,4.7
4012,The Masked Saint ,Warren P. Sonoda,4.7
4279,Full Frontal ,Steven Soderbergh,4.7
4229,Friday the 13th: A New Beginning ,Danny Steinmann,4.7
3133,Valentine ,Jamie Blanks,4.7
1899,A Madea Christmas ,Tyler Perry,4.7
3237,Motherhood ,Katherine Dieckmann,4.7
1250,Aliens vs. Predator: Requiem ,Colin Strause,4.7
4989,The Naked Ape ,Daniel Mellitz,4.7
1308,Raise the Titanic ,Jerry Jameson,4.7
560,Monkeybone ,Henry Selick,4.7
2155,Pulse ,Jim Sonzero,4.7
964,Herbie Fully Loaded ,Angela Robinson,4.7
822,Did You Hear About the Morgans? ,Marc Lawrence,4.7
884,Turbulence ,Robert Butler,4.7
3642,"Surfer, Dude ",S.R. Bindler,4.7
3866,Fugly ,Kabir Sadanand,4.7
1068,Jonah Hex ,Jimmy Hayward,4.7
1880,The Face of an Angel ,Michael Winterbottom,4.7
4624,Black Rock ,Katie Aselton,4.7
4294,The Virginity Hit ,Huck Botko,4.6
1497,Warriors of Virtue ,Ronny Yu,4.6
3426,Swelter ,Keith Parmer,4.6
3617,College ,Deb Hagan,4.6
1289,Showgirls ,Paul Verhoeven,4.6
2788,My Boss's Daughter ,David Zucker,4.6
5019,Exeter ,Marcus Nispel,4.6
1889,"Legally Blonde 2: Red, White & Blonde ",Charles Herman-Wurmfeld,4.6
2097,Deuce Bigalow: European Gigolo ,Mike Bigelow,4.6
4513,The Wicked Within ,Jay Alaimo,4.6
1218,Big Momma's House 2 ,John Whitesell,4.6
2142,The Rage: Carrie 2 ,Katt Shea,4.6
2164,Are We There Yet? ,Brian Levant,4.6
4184,Halloween III: Season of the Witch ,Tommy Lee Wallace,4.6
926,The Twilight Saga: New Moon ,Chris Weitz,4.6
472,Yogi Bear ,Eric Brevig,4.6
4326,Rockaway ,Jeff Crook,4.6
2028,I Still Know What You Did Last Summer ,Danny Cannon,4.6
2483,The Prince ,Brian A Miller,4.6
1954,Half Past Dead ,Don Michael Paul,4.6
2718,The In Crowd ,Mary Lambert,4.6
2687,Highlander: Endgame ,Douglas Aarniokoski,4.6
3914,The Jerky Boys ,James Melkonian,4.6
1928,Anacondas: The Hunt for the Blood Orchid ,Dwight H. Little,4.6
572,Dr. Dolittle 2 ,Steve Carr,4.6
1693,Howard the Duck ,Willard Huyck,4.6
3909,The Wash ,DJ Pooh,4.6
1044,The Tooth Fairy ,Chuck Bowman,4.6
3006,Breakfast of Champions ,Alan Rudolph,4.6
2654,Confessions of a Teenage Drama Queen ,Sara Sugarman,4.6
3706,Paranormal Activity 4 ,Henry Joost,4.6
3043,Corky Romano ,Rob Pritts,4.6
1092,Anaconda ,Luis Llosa,4.6
3898,The Boy Next Door ,Rob Cohen,4.6
4758,Detention of the Dead ,Alex Craig Mann,4.6
3796,Decoys ,Matthew Hastings,4.6
3776,90 Minutes in Heaven ,Michael Polish,4.6
3256,Nurse 3D ,Douglas Aarniokoski,4.6
4509,Below Zero ,Justin Thomas Ostensen,4.5
1395,Space Chimps ,Kirk De Micco,4.5
2593,Juwanna Mann ,Jesse Vaughan,4.5
2888,The Vatican Tapes ,Mark Neveldine,4.5
4976,Queen Crab ,Brett Piper,4.5
1508,The Lovers ,Roland Joffé,4.5
1472,Superhero Movie ,Craig Mazin,4.5
4341,The Curse of Downers Grove ,Derick Martini,4.5
1853,Agent Cody Banks 2: Destination London ,Kevin Allen,4.5
4879,Butterfly ,Matt Cimber,4.5
2785,Vampire in Brooklyn ,Wes Craven,4.5
2297,Code Name: The Cleaner ,Les Mayfield,4.5
3736,Friday the 13th Part VIII: Jason Takes Manhattan ,Rob Hedden,4.5
3806,Flying By ,Jim Amatulli,4.5
2958,My Baby's Daddy ,Cheryl Dunye,4.5
4037,The Opposite Sex ,Jennifer Finnigan,4.5
2746,All the Queen's Men ,Stefan Ruzowitzky,4.5
4303,Stonewall ,Roland Emmerich,4.5
3028,High School Musical 3: Senior Year ,Kenny Ortega,4.5
4846,Midnight Cabaret ,Pece Dingo,4.5
4849,Graduation Day ,Herb Freed,4.5
1312,Extreme Ops ,Christian Duguay,4.5
4718,The Maid's Room ,Michael Walker,4.5
2325,Can't Stop the Music ,Nancy Walker,4.5
3265,Poltergeist III ,Gary Sherman,4.5
3756,The Perfect Match ,Bille Woodruff,4.5
577,Driven ,Renny Harlin,4.5
2684,Freddy Got Fingered ,Tom Green,4.5
84,The Lovers ,Roland Joffé,4.5
1062,Happily N'Ever After ,Paul Bolger,4.5
3246,You Got Served: Beat the World ,Robert Adetuyi,4.5
597,Alvin and the Chipmunks: The Squeakquel ,Betty Thomas,4.5
3294,Black Christmas ,Glen Morgan,4.5
3812,Dying of the Light ,Paul Schrader,4.4
2441,Getaway ,Courtney Solomon,4.4
4881,The Frozen ,Andrew Hyatt,4.4
988,On Deadly Ground ,Steven Seagal,4.4
2176,Why Did I Get Married Too? ,Tyler Perry,4.4
2482,Black Nativity ,Kasi Lemmons,4.4
3813,Born of War ,Vicky Jewson,4.4
3702,Ouija ,Stiles White,4.4
3786,Atlas Shrugged: Who Is John Galt? ,James Manera,4.4
4090,Whipped ,Peter M. Cohen,4.4
747,The Shaggy Dog ,Brian Robbins,4.4
4339,The Legend of Hell's Gate: An American Conspiracy ,Tanner Beard,4.4
743,Kangaroo Jack ,David McNally,4.4
1276,The Island of Dr. Moreau ,John Frankenheimer,4.4
1683,Ultraviolet ,Kurt Wimmer,4.4
281,Town & Country ,Peter Chelsom,4.4
392,The Nutcracker in 3D ,Andrey Konchalovskiy,4.4
2797,Jason X ,James Isaac,4.4
3140,Skyline ,Colin Strause,4.4
448,Alvin and the Chipmunks: Chipwrecked ,Mike Mitchell,4.4
507,Top Cat Begins ,Andrés Couturier,4.4
2585,Soul Plane ,Jessy Terrero,4.4
1316,Delgo ,Marc F. Adler,4.4
1551,"Big Mommas: Like Father, Like Son ",John Whitesell,4.4
1351,Paul Blart: Mall Cop 2 ,Andy Fickman,4.4
4469,Def-Con 4 ,Paul Donovan,4.3
2941,Johnson Family Vacation ,Christopher Erskin,4.3
1102,Fat Albert ,Joel Zwick,4.3
3895,Hansel & Gretel Get Baked ,Duane Journey,4.3
790,xXx: State of the Union ,Lee Tamahori,4.3
2890,In the Land of Blood and Honey ,Angelina Jolie Pitt,4.3
389,Fantastic Four ,Josh Trank,4.3
995,Striptease ,Andrew Bergman,4.3
3665,Khiladi 786 ,Ashish R. Mohan,4.3
1858,Highlander: The Final Dimension ,Andrew Morahan,4.3
4070,Jason Goes to Hell: The Final Friday ,Adam Marcus,4.3
831,Ghost Rider: Spirit of Vengeance ,Mark Neveldine,4.3
4848,Bizarre ,Étienne Faure,4.3
431,Cats & Dogs: The Revenge of Kitty Galore ,Brad Peyton,4.3
426,Nutty Professor II: The Klumps ,Peter Segal,4.3
4865,Teeth and Blood ,Al Franklin,4.3
4854,Death Calls ,Ken Del Conte,4.3
4148,Amnesiac ,Michael Polish,4.3
4430,The Salon ,Mark Brown,4.3
4859,Amidst the Devil's Wings ,Daniel Columbie,4.3
4232,Impact Point ,Hayley Cloake,4.3
3073,LOL ,Lisa Azuelos,4.3
249,Fantastic Four ,Josh Trank,4.3
2304,An American Carol ,David Zucker,4.3
3169,Movie 43 ,Elizabeth Banks,4.3
4782,Diamond Ruff ,Alec Asten,4.3
2283,3 Ninjas Kick Back ,Charles T. Kanganis,4.3
3033,Drive Hard ,Brian Trenchard-Smith,4.3
701,Littleman ,Keenen Ivory Wayans,4.3
333,Sex and the City 2 ,Michael Patrick King,4.3
4391,Foolish ,Dave Meyers,4.3
3433,Code of Honor ,Michael Winnick,4.2
3183,Heartbeeps ,Allan Arkush,4.2
3319,Undiscovered ,Meiert Avis,4.2
3801,Area 51 ,Oren Peli,4.2
3238,Free Style ,William Dear,4.2
3805,Farce of the Penguins ,Bob Saget,4.2
1495,Zoom ,Peter Hewitt,4.2
4545,The Devil Inside ,William Brent Bell,4.2
4514,Bleeding Hearts ,Dylan Bank,4.2
1608,Hannah Montana: The Movie ,Peter Chelsom,4.2
140,The Last Airbender ,M. Night Shyamalan,4.2
505,A Sound of Thunder ,Peter Hyams,4.2
996,Marmaduke ,Tom Dey,4.2
4956,The Gallows ,Travis Cluff,4.2
1294,Ishtar ,Elaine May,4.2
887,Thunderbirds ,Jonathan Frakes,4.2
4669,The Young Unknowns ,Catherine Jelski,4.2
629,The Legend of Hercules ,Renny Harlin,4.2
3964,No Vacancy ,Chris Stokes,4.2
627,Basic Instinct 2 ,Michael Caton-Jones,4.2
2365,I Can Do Bad All by Myself ,Tyler Perry,4.1
4606,In Her Line of Fire ,Brian Trenchard-Smith,4.1
3185,On the Line ,Eric Bross,4.1
1700,Wing Commander ,Chris Roberts,4.1
2476,Madea Goes to Jail ,Tyler Perry,4.1
4980,The Brain That Wouldn't Die ,Joseph Green,4.1
4122,Chain Letter ,Deon Taylor,4.1
1731,A Warrior's Tail ,Maksim Fadeev,4.1
3152,One Direction: This Is Us ,Morgan Spurlock,4.1
533,Inspector Gadget ,David Kellogg,4.1
4483,Da Sweet Blood of Jesus ,Spike Lee,4.1
5004,The Legend of God's Gun ,Mike Bruce,4.1
518,The Adventures of Rocky & Bullwinkle ,Des McAnuff,4.1
2113,Megiddo: The Omega Code 2 ,Brian Trenchard-Smith,4.1
2186,Boogeyman ,Stephen Kay,4.1
1309,Universal Soldier: The Return ,Mic Rodgers,4.1
1991,Underclassman ,Marcos Siega,4.1
2530,The Apparition ,Todd Lincoln,4.1
2671,Urban Legends: Final Cut ,John Ottman,4.1
4790,Roadside ,Eric England,4.1
2649,Halloween: Resurrection ,Rick Rosenthal,4.1
1191,Spy Kids 3-D: Game Over ,Robert Rodriguez,4.1
1996,King's Ransom ,Jeffrey W. Byrd,4.1
1190,Fifty Shades of Grey ,Sam Taylor-Johnson,4.1
2015,Red Sky ,Mario Van Peebles,4.1
3495,Alien Zone ,Sharron Miller,4.1
5024,All Superheroes Must Die ,Jason Trost,4.0
1718,Supercross ,Steve Boyum,4.0
1287,Torque ,Joseph Kahn,4.0
3407,The Wicked Lady ,Michael Winner,4.0
4153,Unnatural ,Hank Braxtan,4.0
4693,B-Girl ,Emily Dell,4.0
4892,The Stewardesses ,Al Silliman Jr.,4.0
3487,Devil's Due ,Matt Bettinelli-Olpin,4.0
3910,3 Strikes ,DJ Pooh,4.0
2662,Book of Shadows: Blair Witch 2 ,Joe Berlinger,4.0
3905,The Last Exorcism Part II ,Ed Gass-Donnelly,4.0
4889,Western Religion ,James O'Brien,4.0
1862,Accidental Love ,David O. Russell,4.0
2461,Restoration ,Zack Ward,4.0
1169,Super Mario Bros. ,Annabel Jankel,4.0
4772,Fight to the Finish ,Warren Sheppard,4.0
2258,The Country Bears ,Peter Hastings,4.0
1968,Shark Night 3D ,David R. Ellis,4.0
2112,RoboCop 3 ,Fred Dekker,3.9
2408,Prom Night ,Nelson McCormick,3.9
4908,Super Hybrid ,Eric Valette,3.9
2043,Meet the Deedles ,Steve Boyum,3.9
3241,Blonde Ambition ,Scott Marshall,3.9
2220,One Missed Call ,Eric Valette,3.9
4139,AWOL-72 ,Christian Sesma,3.9
4868,The Canyons ,Paul Schrader,3.9
3997,I Got the Hook Up ,Michael Martin,3.9
4704,Treachery ,Travis Romero,3.9
2807,Soul Survivors ,Stephen Carpenter,3.9
4626,The Pet ,D. Stevens,3.9
4325,Supercapitalist ,Simon Yin,3.9
4219,Go for It! ,Carmen Marron,3.9
3742,The Haunting of Molly Hartley ,Mickey Liddell,3.8
4507,Extreme Movie ,Adam Jay Epstein,3.8
704,The Love Guru ,Marco Schnabel,3.8
4510,Crowsnest ,Brenton Spencer,3.8
808,In the Name of the King: A Dungeon Siege Tale ,Uwe Boll,3.8
3252,The Devil's Tomb ,Jason Connery,3.8
2865,Woo ,Daisy von Scherler Mayer,3.8
4623,Doc Holliday's Revenge ,David DeCoteau,3.8
1480,Furry Vengeance ,Roger Kumble,3.8
321,The Adventures of Pluto Nash ,Ron Underwood,3.8
3634,Beastmaster 2: Through the Portal of Time ,Sylvio Tabet,3.8
2115,Dudley Do-Right ,Hugh Wilson,3.8
1447,Street Fighter ,Steven E. de Souza,3.8
273,The Cat in the Hat ,Bo Welch,3.8
1660,Mortal Kombat: Annihilation ,John R. Leonetti,3.7
